src_ip,session,clean,unrated,suspicious,malicious
36.93.144.66,8098eeb614eb,55,31,1,3
36.93.179.14,c72d83545406,56,31,2,1
36.93.179.14,cd30d33d773e,56,31,2,1
36.94.95.210,2ada0a698fea,57,30,2,1
36.94.95.210,e3c3da8b1863,57,30,2,1
37.174.50.55,03ec77580015,61,32,0,0
37.174.50.55,e18f9a396f0f,61,32,0,0
37.187.195.139,9355a9fa24c1,58,30,1,1
37.187.195.139,10bd840e3ba2,58,30,1,1
37.187.195.139,418976b6353a,58,30,1,1
37.195.130.233,5d3e30c5124e,61,32,0,0
39.109.112.75,980d6a30be87,56,31,2,2
41.196.0.14,9fe2c12166e7,55,26,3,7
41.196.0.14,b7c10f9236ec,55,26,3,7
41.196.0.14,7862dd8ebc27,55,26,3,7
41.216.181.162,438efbf68239,55,31,2,3
41.216.181.162,c64a6361c414,55,31,2,3
41.216.181.162,e8ea5503433b,55,31,2,3
41.216.181.162,ad8242d024f4,55,31,2,3
41.216.181.162,cad0e6749d21,55,31,2,3
41.59.86.232,402d6d70c6a9,53,28,3,5
41.59.86.232,d12ee3648c05,53,28,3,5
41.59.86.232,758cf51765ed,53,28,3,5
41.59.86.232,623268fc2e04,53,28,3,5
41.59.86.232,4f0928bb7ef6,53,28,3,5
41.59.86.232,01de0d81845a,53,28,3,5
41.59.86.232,3ab6b2e6e1a6,53,28,3,5
41.59.86.232,3a7882741182,53,28,3,5
42.193.97.13,93d057525122,55,31,3,2
42.200.66.164,6fd6bab3c9db,53,30,2,4
42.200.66.164,2349c5ff89dd,53,30,2,4
42.200.66.164,4a9cfe86fd6f,53,30,2,4
42.200.66.164,6805c028c709,53,30,2,4
42.200.66.164,3d982d1f2d03,53,30,2,4
42.51.45.234,b34cb3591a31,57,31,1,3
42.51.45.234,d8fc155d27ce,57,31,1,3
42.51.45.234,acfd2251adff,57,31,1,3
42.51.45.234,a374f6f019d0,57,31,1,3
42.51.45.234,a9af4428d0cb,57,31,1,3
42.51.45.234,a451f54656ad,57,31,1,3
42.96.45.86,ee7b45243355,56,31,1,2
42.96.45.86,0d6e3614a0d3,56,31,1,2
42.96.45.86,a95183a8e9a6,56,31,1,2
42.96.45.86,179b87baaffe,56,31,1,2
42.96.45.86,7bf7d743adee,56,31,1,2
42.96.45.86,47ad30dca968,56,31,1,2
42.96.45.86,87b155613a4d,56,31,1,2
42.96.45.86,6604b48e4cd4,56,31,1,2
43.128.111.199,9e11af19ba43,57,32,1,1
43.128.111.199,7db4c177cdf6,57,32,1,1
43.128.111.199,cb4ee5559563,57,32,1,1
43.128.111.199,bb8c6c59322b,57,32,1,1
43.128.111.199,7f22a79ae61a,57,32,1,1
43.128.111.199,94d733d4dc49,57,32,1,1
43.128.142.238,5a204d7634fa,58,31,2,1
43.128.142.238,d35b50bc9a35,58,31,2,1
43.128.142.238,d18a673a962c,58,31,2,1
43.128.142.238,835bf60966d5,58,31,2,1
43.128.142.238,f019df97b9ff,58,31,2,1
43.128.142.238,accca2caa3aa,58,31,2,1
43.128.142.238,73ee5d69f752,58,31,2,1
43.134.3.202,b5e541ff6759,56,30,2,2
43.134.3.202,faa96ae14b98,56,30,2,2
43.134.3.202,49842280d8fe,56,30,2,2
43.134.3.202,df3c0d951be2,56,30,2,2
43.134.3.202,0fe5b31d22db,56,30,2,2
43.134.3.202,05bcf09dabec,56,30,2,2
43.135.132.212,41ac4cd926f3,56,30,1,3
43.135.132.212,114599aa1e3a,56,30,1,3
43.135.132.212,bf5aa2c9d8c1,56,30,1,3
43.153.192.182,5c15279ce64f,57,30,2,1
43.153.192.182,6a6c52b61fb3,57,30,2,1
43.153.192.182,9e7bcb436aa9,57,30,2,1
43.153.192.182,38b82d5fb522,57,30,2,1
43.153.192.182,a51c568f73c7,57,30,2,1
43.153.192.182,7091bc744ebe,57,30,2,1
43.153.210.18,d7fa5437baed,55,31,2,3
43.153.210.18,47c9218d142b,55,31,2,3
43.153.210.18,51507f2fe6fd,55,31,2,3
43.153.210.18,8aba2bcf005d,55,31,2,3
43.155.168.85,b38a821830dc,55,32,2,2
43.155.168.85,a95b3fbf7f6f,55,32,2,2
43.155.168.85,34b805153094,55,32,2,2
43.155.168.85,f19ed64cb934,55,32,2,2
43.155.168.85,a4380ece27bc,55,32,2,2
43.155.168.85,5bdd787041cd,55,32,2,2
43.155.168.85,61ef19006fdf,55,32,2,2
43.155.168.85,a4a11fdd0472,55,32,2,2
43.155.168.85,08a561b18bf4,55,32,2,2
43.155.168.85,d852519c6e64,55,32,2,2
43.156.200.169,6e7636a6bfcd,56,31,2,2
43.156.200.169,b1ff4f905001,56,31,2,2
43.156.249.218,1134fa905db9,56,30,3,2
43.156.249.218,441c85db975a,56,30,3,2
43.159.138.242,a69934671e73,57,31,3,2
43.159.138.242,f79e370ea63f,57,31,3,2
43.159.138.242,7aa43d524dd4,57,31,3,2
43.159.138.242,75220e7d0097,57,31,3,2
43.159.194.101,a66a269ad107,57,31,2,1
43.159.194.101,a25c7f6ff508,57,31,2,1
43.159.194.101,1281ce9544b5,57,31,2,1
43.159.194.101,934fb6ae1e81,57,31,2,1
43.159.194.101,2f3b03a20eee,57,31,2,1
43.159.194.101,de175531668d,57,31,2,1
43.159.59.118,c9f15fa4cb80,56,31,2,2
43.159.59.118,9d00591d77f5,56,31,2,2
43.159.59.118,32bbca5ee1bc,56,31,2,2
43.159.59.118,b1fcc4f4cbe9,56,31,2,2
43.159.59.118,d0f458afcb2d,56,31,2,2
43.159.59.118,9cfffb86fe55,56,31,2,2
44.222.63.220,3687b5ee4a37,59,33,0,0
45.117.177.189,6f3aa70267e6,59,28,4,1
45.117.177.189,502f8625752d,59,28,4,1
45.117.177.189,f08e4028091c,59,28,4,1
45.117.177.189,7939469d99bb,59,28,4,1
45.117.177.189,77b3d0ce8c11,59,28,4,1
45.117.177.189,2b6aef43cf0b,59,28,4,1
45.117.177.189,2a25e52c625f,59,28,4,1
45.117.177.189,4e12c41fd055,59,28,4,1
45.117.177.189,b238609235af,59,28,4,1
45.121.147.47,18585e253dc4,51,29,2,6
45.121.147.47,ee2ee76937fe,51,29,2,6
45.121.147.47,8d193d75830e,51,29,2,6
45.172.54.235,44e2f4b978c8,55,30,2,4
45.172.54.235,246041ffc730,55,30,2,4
45.172.54.235,7de75aef1b38,55,30,2,4
45.192.176.21,46347a4584f7,53,30,2,4
45.192.176.21,53436b910a51,53,30,2,4
45.195.198.124,273b874fa547,57,30,1,2
45.195.198.15,be59e6327e14,55,31,1,4
45.195.198.15,0f0bac17f921,55,31,1,4
45.195.198.15,4b8d15b7e1c6,55,31,1,4
45.195.198.15,e2362b740bf7,55,31,1,4
45.195.198.15,4d9541638333,55,31,1,4
45.233.58.140,13107ce49864,54,30,1,5
45.233.58.140,5d00c0c98c44,54,30,1,5
45.233.58.140,24b9dbc8f5fe,54,30,1,5
45.233.58.140,9ad1810e5dad,54,30,1,5
45.233.58.140,720134bbf38d,54,30,1,5
45.233.58.140,32c8696bd0ff,54,30,1,5
45.233.58.140,88d5c8475c60,54,30,1,5
45.236.103.36,1dc0da20f1f4,53,30,2,4
45.236.103.36,7dc70f327ad3,53,30,2,4
45.236.103.36,f0e9c8ce5e21,53,30,2,4
45.236.103.36,06f0d9b9b58b,53,30,2,4
45.236.103.36,194ac26dc185,53,30,2,4
45.236.103.36,74cdbf961fc4,53,30,2,4
45.236.103.36,887e50f75ec6,53,30,2,4
45.236.103.36,4e2cd73335af,53,30,2,4
45.5.159.36,7d82a309f109,51,30,2,6
45.5.159.36,9cf215c28cb8,51,30,2,6
45.5.159.36,83d2a6518e54,51,30,2,6
45.5.159.36,bf36a8fbd501,51,30,2,6
45.5.159.36,b9825826d3ed,51,30,2,6
45.5.159.36,8a37699f48fb,51,30,2,6
45.55.68.205,e38cf2ff651e,53,30,2,4
45.55.68.205,08ba9e76de30,53,30,2,4
45.55.68.205,f11200ffaeb7,53,30,2,4
45.55.68.205,6b432da8e056,53,30,2,4
45.55.68.205,bdfd438264f3,53,30,2,4
45.61.187.220,bb555504d8e5,52,30,2,5
45.61.187.220,8469441b06e0,52,30,2,5
45.61.187.220,2962b10d1f0d,52,30,2,5
45.61.187.220,a4e39e48d805,52,30,2,5
46.245.74.77,0eea70309d6b,59,29,2,3
46.245.74.77,95ddeedded14,59,29,2,3
46.245.74.77,94990b326bd8,59,29,2,3
46.245.74.77,59b0178c3df2,59,29,2,3
46.28.24.69,d1f84f21b6b0,54,30,3,3
46.39.239.29,4c4cf862e6e4,57,31,1,2
47.236.80.241,372d47611a70,55,30,1,3
47.236.80.241,005a25dfb56b,55,30,1,3
47.236.80.241,9342cc8432de,55,30,1,3
47.236.80.241,38f789036659,55,30,1,3
47.236.80.241,ec48054ffc44,55,30,1,3
47.242.28.249,5b895d83fe52,52,27,4,5
47.254.195.119,71555a6cad82,53,32,1,5
47.254.195.119,e5703859752e,53,32,1,5
47.254.195.119,4450c3bfd911,53,32,1,5
47.84.72.87,c91dd2f80ef7,61,32,0,0
47.84.72.87,9ab656fe2698,61,32,0,0
47.84.72.87,e5a5968108d2,61,32,0,0
47.98.117.36,c2ba3fb8f27c,60,33,1,0
49.204.74.149,5cb0c5d2cc17,54,29,2,3
49.204.74.149,77155a579e1a,54,29,2,3
49.204.74.149,d561f9ea6a05,54,29,2,3
49.234.32.136,5ab9ac23b2fd,52,30,2,6
49.234.32.136,939eedcc7e89,52,30,2,6
49.234.32.136,561f37d30eb9,52,30,2,6
49.234.32.136,0390b3acc1de,52,30,2,6
49.234.32.136,393eaf46fef6,52,30,2,6
49.234.32.136,0646cf9dbec3,52,30,2,6
49.234.32.136,5def4fc4e0e8,52,30,2,6
49.234.32.136,7353105134e3,52,30,2,6
49.249.83.115,4b5aedd4b3fe,56,30,2,2
49.249.83.115,e074029f499c,56,30,2,2
49.249.83.115,a2c50c9d4b5f,56,30,2,2
49.49.251.233,62ede169ea5f,58,33,1,1
49.49.251.233,61527891936e,58,33,1,1
49.49.251.233,00b4e5601dbe,58,33,1,1
49.49.251.233,1c48ee2740f5,58,33,1,1
49.49.251.233,65d66817adb6,58,33,1,1
49.49.251.233,ac7737d74384,58,33,1,1
49.64.169.153,5173fa3e15bc,51,29,3,5
5.135.36.99,6c2434a52a97,53,31,0,4
5.135.36.99,0aa9da9be231,53,31,0,4
5.135.36.99,1bbfaa5ec650,53,31,0,4
5.135.36.99,0f451477ebfe,53,31,0,4
5.135.90.165,a689e940d505,54,31,1,4
5.135.90.165,134ee23eb639,54,31,1,4
5.182.211.148,67acd6757544,55,28,0,6
5.250.188.211,e6d02025d140,54,30,2,4
5.250.188.211,1c09f89b646f,54,30,2,4
5.250.188.211,5bd15df16f08,54,30,2,4
5.250.188.211,f533d15b6fab,54,30,2,4
5.250.188.211,800fbe897d67,54,30,2,4
5.250.188.211,410cda37fbba,54,30,2,4
5.250.188.211,474f51fc2420,54,30,2,4
5.250.188.211,564642a60bfb,54,30,2,4
5.250.188.211,88c5cdb2e05e,54,30,2,4
5.255.112.142,e60e7ebaab90,58,28,2,5
5.42.82.188,7166dcc519db,55,29,4,2
5.42.82.188,0e8272489bfb,55,29,4,2
50.148.129.170,f10e351d5ab2,57,31,0,2
50.242.122.30,a6fec3c58902,57,29,4,3
50.242.122.30,300d68c9770b,57,29,4,3
51.15.56.154,ce781ec306ba,53,30,2,5
51.15.56.154,2208945ee6b5,53,30,2,5
51.15.56.154,6cbd6d5f00ff,53,30,2,5
51.15.56.154,08de3b083c51,53,30,2,5
51.15.56.154,1c25fed291ab,53,30,2,5
51.15.56.154,a969c27d5d6d,53,30,2,5
51.158.254.87,4340cb75c668,58,32,1,2
51.161.153.48,09a74cb5c0d4,51,30,1,6
51.195.41.109,81bd64b1e5b3,58,32,2,1
51.77.194.128,72b9e4e6e955,58,30,1,1
51.77.194.128,0b87786675da,58,30,1,1
51.77.194.128,9d2c53863f28,58,30,1,1
51.79.158.54,5db0e236e855,58,30,1,4
51.79.158.54,8de1630dec39,58,30,1,4
51.83.72.156,949a947ac0d0,52,30,2,5
51.83.72.156,596d36172573,52,30,2,5
51.83.72.156,2f2ad72c6ce3,52,30,2,5
51.83.72.156,fa40819a890d,52,30,2,5
51.83.72.156,dc0325d5ce66,52,30,2,5
51.83.72.156,a4cf16253fc9,52,30,2,5
51.83.72.156,ef5a26c964c2,52,30,2,5
51.83.79.55,14fd08035b21,55,31,1,4
51.83.79.55,e86cf0a0ce87,55,31,1,4
51.89.166.236,16184fe300ab,53,30,2,5
51.91.249.38,c3913b4ee818,56,31,1,3
51.91.249.38,60eb72e8d153,56,31,1,3
51.91.249.38,f4f713931ec9,56,31,1,3
51.91.249.38,9e3a5332ae36,56,31,1,3
51.91.249.38,d4644f960ed9,56,31,1,3
51.91.249.38,f1123b922b39,56,31,1,3
51.91.249.38,26a9bc93786d,56,31,1,3
51.91.249.38,b9d5aa1db84b,56,31,1,3
51.91.249.38,be0ff7fc4286,56,31,1,3
52.161.123.84,263d0caf7255,60,29,2,2
52.161.123.84,e2dcfb88828c,60,29,2,2
52.161.123.84,8230fe4a0619,60,29,2,2
52.161.123.84,f7771700c2a7,60,29,2,2
52.161.145.142,785e23cd8171,60,32,0,0
52.161.145.143,936ca8e71c9c,59,30,3,1
52.161.145.143,bea638f412ba,59,30,3,1
52.161.145.143,3ea050a6e4c8,59,30,3,1
52.161.145.143,993583860283,59,30,3,1
52.161.145.143,a01e16787489,59,30,3,1
52.161.145.143,9167f8b54727,59,30,3,1
52.161.157.17,f2167012736a,61,28,3,1
52.161.157.17,a340bae1466a,61,28,3,1
52.161.157.17,40d2176faff6,61,28,3,1
52.161.157.17,ea6cb4bddc5d,61,28,3,1
52.161.157.17,c71a007cb8c4,61,28,3,1
52.161.157.17,71f42ed3efae,61,28,3,1
52.161.164.116,c1e305fb8b5b,56,28,2,7
52.161.164.116,20d1d77093ee,56,28,2,7
52.161.164.116,e454dbee88ee,56,28,2,7
52.161.164.116,dc3f258064c5,56,28,2,7
52.187.9.8,b326768ebde4,53,30,1,6
52.247.71.137,94bc44890a75,62,30,1,1
52.247.71.137,7234c9a11dfc,62,30,1,1
54.37.10.124,f68e68237cd5,51,29,2,6
54.37.10.124,acd9a3d2c6c5,51,29,2,6
54.37.10.124,07a01c043ec2,51,29,2,6
54.37.10.124,78450135b1e7,51,29,2,6
54.37.10.124,33d6b04fdb23,51,29,2,6
54.37.10.124,2d07de6b708c,51,29,2,6
54.37.10.124,7327aa928772,51,29,2,6
54.37.10.124,5b851e5b9b83,51,29,2,6
54.37.10.124,5ea6ad255ed3,51,29,2,6
54.37.10.124,6c1b4b28b793,51,29,2,6
57.128.172.114,b36c12a9b8c8,57,31,1,1
57.128.172.114,4ad903f48d8e,57,31,1,1
57.128.172.114,c4fd21eaadbc,57,31,1,1
58.153.167.74,470157270ad9,56,28,2,6
58.153.167.74,e25bc0a177ed,56,28,2,6
58.153.167.74,1977480c9b24,56,28,2,6
58.153.167.74,275ef5374b9d,56,28,2,6
58.186.188.218,a1d9c9a5f718,55,31,1,3
58.186.188.218,69be7825bc17,55,31,1,3
58.186.188.218,bc2d30272bf6,55,31,1,3
58.186.188.218,d3d316c6c261,55,31,1,3
58.186.188.218,7fcdd417b390,55,31,1,3
58.186.188.218,8678aa6b6de2,55,31,1,3
58.186.188.218,5de776178218,55,31,1,3
58.186.188.218,481dadcea885,55,31,1,3
58.33.190.98,ec4efc439676,55,31,2,3
58.33.190.98,f4189d58a0a2,55,31,2,3
58.33.190.98,ea51e0ac69d9,55,31,2,3
59.106.210.116,a2635fb1cc0c,58,30,3,1
59.106.210.116,017c961574ef,58,30,3,1
61.171.46.131,dda781bdd5d6,56,30,2,3
61.171.46.131,57f0846d4851,56,30,2,3
61.171.46.131,49f139c249af,56,30,2,3
61.171.46.131,d1b51c0ef68e,56,30,2,3
61.171.46.131,09ab99bc487f,56,30,2,3
61.171.46.131,7d1ba5a27dd5,56,30,2,3
61.171.46.131,d99f4e1747d6,56,30,2,3
61.171.46.131,3f4cef515900,56,30,2,3
61.171.48.28,66c8c44e9323,51,31,2,6
61.171.48.28,68e58e890686,51,31,2,6
61.171.48.28,e489cea702fa,51,31,2,6
61.171.48.28,a92fcd9a2b8c,51,31,2,6
61.171.48.28,472144683bd4,51,31,2,6
61.84.35.21,76efa38fd0f6,54,29,2,5
61.93.186.125,694dca660279,55,30,2,3
61.93.186.125,31854a5eccf8,55,30,2,3
61.93.186.125,d20000b34b86,55,30,2,3
61.93.186.125,768618dae7c4,55,30,2,3
62.60.138.247,abcf35d3c489,57,29,3,2
62.60.138.247,febc99fdb050,57,29,3,2
62.60.138.247,05c41e5d41f4,57,29,3,2
62.60.138.247,183830befbe3,57,29,3,2
64.227.0.19,2353e7ab4ed6,56,29,2,3
64.227.144.204,0144e0e08d8e,57,31,1,1
64.227.159.64,b81874eabc5d,59,30,2,1
64.227.159.64,faec2c056026,59,30,2,1
64.227.159.64,e07cac181410,59,30,2,1
64.227.159.64,ff73fb9e41bd,59,30,2,1
64.227.159.64,9d3b284a6724,59,30,2,1
64.227.159.64,655848285122,59,30,2,1
64.227.159.64,e29f3a339b39,59,30,2,1
64.227.177.112,6acff2832848,53,30,2,4
64.227.40.101,2cf51e344e48,60,31,1,0
64.227.40.101,8961e8e67160,60,31,1,0
64.92.12.144,0ef44a0eb05e,58,31,2,2
64.92.12.144,492058d197db,58,31,2,2
65.26.23.236,3b7c0dcc937e,59,32,1,0
66.66.116.251,009ae3b01a5e,57,31,1,1
67.205.160.228,063cdade1540,52,28,1,7
67.205.160.228,c4693cd09b89,52,28,1,7
67.205.160.228,6af8183b5879,52,28,1,7
67.205.160.228,c992be33d763,52,28,1,7
67.205.160.228,5fff35c002f9,52,28,1,7
67.205.160.228,a33bc91406c6,52,28,1,7
67.205.160.228,78f0640d0c73,52,28,1,7
67.205.160.228,e3c36c3c4466,52,28,1,7
67.205.160.228,9c7cd9c792e3,52,28,1,7
67.205.160.228,d088e9606315,52,28,1,7
68.183.108.31,8898c76bccb3,54,29,2,3
68.183.133.144,f5d8dbbb76ea,54,31,2,4
68.183.232.239,6b4bacf007db,54,33,1,4
68.183.232.239,ee8ee7dc29f9,54,33,1,4
72.167.32.109,59aa5e66d04a,56,29,1,4
72.167.32.109,aa0b7b5e3d69,56,29,1,4
74.225.198.160,ddb1bb43c63e,56,30,1,5
74.225.198.160,bd61b7297b93,56,30,1,5
74.225.198.160,150d8a9ec37f,56,30,1,5
74.225.198.160,563d1692a0c0,56,30,1,5
77.221.158.215,2a8cef18fca8,57,31,1,1
77.221.158.215,0e7602aa9547,57,31,1,1
77.221.158.215,0ae897d9582b,57,31,1,1
77.221.158.215,a261629e8e8c,57,31,1,1
79.117.7.241,304bc0948ab0,56,29,2,4
79.117.7.241,f2ba6679448e,56,29,2,4
8.222.179.148,d67116660029,56,30,3,4
8.222.179.148,71f5bb6c9b02,56,30,3,4
8.222.179.148,78a1c059fa02,56,30,3,4
8.222.179.148,a0d47ae5f084,56,30,3,4
8.222.179.148,0f8279013abc,56,30,3,4
80.66.75.106,ddff4ceeec5d,53,29,1,7
80.66.75.106,755b4c4e28ec,53,29,1,7
80.66.75.106,de436b4c4117,53,29,1,7
80.66.75.106,1aa6d74e428b,53,29,1,7
80.66.75.106,7d0e2be61c5f,53,29,1,7
80.66.75.106,e57e126608e3,53,29,1,7
80.66.75.106,5713628baeba,53,29,1,7
80.66.75.106,d4c04d65beb8,53,29,1,7
80.99.216.12,731e74622188,60,31,1,1
80.99.216.12,7829c5aafb36,60,31,1,1
80.99.216.12,8ffbe4c33eba,60,31,1,1
80.99.216.12,b83b9d3bbbcd,60,31,1,1
81.169.179.126,6b03e36db498,57,30,2,4
81.169.179.126,2a67960b6055,57,30,2,4
81.169.179.126,1d6d41111d45,57,30,2,4
81.169.179.126,444a19b0ccb0,57,30,2,4
81.19.137.94,0ae1f557e49c,58,31,1,3
81.19.137.94,86ea3878b884,58,31,1,3
81.19.137.94,2a98a9f97e61,58,31,1,3
81.19.137.94,547c9679d290,58,31,1,3
81.19.137.94,ed5148dabec4,58,31,1,3
81.19.137.94,3c74a5fd8406,58,31,1,3
81.192.43.166,e02bd251070a,54,28,3,5
81.192.43.166,51036dde98a4,54,28,3,5
81.68.169.233,0c9e21ef907f,57,30,3,2
81.68.169.233,f73bacab9108,57,30,3,2
82.200.161.178,bbf9342f755e,57,28,1,3
82.200.161.178,0d72e9b4cd50,57,28,1,3
82.200.161.178,592cef858988,57,28,1,3
82.200.161.178,15386a0dde7b,57,28,1,3
82.200.161.178,c011f073c510,57,28,1,3
82.200.161.178,0a1a4445617a,57,28,1,3
82.200.161.178,b6ef6827005d,57,28,1,3
82.200.161.178,1f1930275a93,57,28,1,3
82.200.161.178,39e0180af33f,57,28,1,3
82.200.161.178,97b44cd49a34,57,28,1,3
82.207.8.194,bc93365a1291,54,28,2,4
82.207.8.194,3612a2fbf3c6,54,28,2,4
82.207.8.194,63c69dce7944,54,28,2,4
82.207.8.194,8c9eac11965d,54,28,2,4
82.207.8.194,d8e830c40078,54,28,2,4
82.207.8.194,29e8788799b1,54,28,2,4
82.207.9.150,22f83d943764,51,29,4,6
82.207.9.150,2b3739c635c2,51,29,4,6
82.207.9.150,d6f80d5d2b14,51,29,4,6
82.207.9.150,d702db6cdbc8,51,29,4,6
82.207.9.150,cc5149119c11,51,29,4,6
82.65.43.136,62e615ada741,51,28,4,6
82.65.43.136,9978cd03a300,51,28,4,6
82.65.43.136,ee25f6cd622d,51,28,4,6
84.247.129.129,c44e746a5a72,59,33,1,0
85.172.12.254,89ce8cdd4375,57,30,2,2
85.245.107.230,493114e68837,53,31,2,3
85.245.107.230,bb6bc1c858bb,53,31,2,3
85.245.107.230,5e89cc356c44,53,31,2,3
85.245.107.230,469dc4b183a3,53,31,2,3
85.245.107.230,48b4e4153b3c,53,31,2,3
85.9.102.65,20319aaec883,53,30,3,5
87.106.117.52,5e653638d903,60,29,1,3
87.106.117.52,e415e5ab123c,60,29,1,3
87.106.117.52,040dab0b39eb,60,29,1,3
87.106.117.52,5eb7ee92e85d,60,29,1,3
87.106.117.52,e702e2694538,60,29,1,3
87.106.117.52,49224e6db70c,60,29,1,3
87.13.175.158,cc0b4b310901,56,29,3,3
87.175.181.4,6fa338411dbd,60,32,1,0
87.175.181.4,66be69cb4f62,60,32,1,0
87.98.134.245,af680e1f3cbc,59,31,0,2
87.98.134.245,5e975ded4c01,59,31,0,2
87.98.134.245,f5c372955208,59,31,0,2
87.98.134.245,16a7acb7ff36,59,31,0,2
87.98.134.245,ecf5555905c2,59,31,0,2
89.185.85.104,cf7b548366ef,51,31,1,6
89.185.85.104,5b063f7a9393,51,31,1,6
89.185.85.104,bc9017a9ad55,51,31,1,6
89.185.85.253,bd3247c5e328,56,31,2,2
89.185.85.253,3fb8c1d531b9,56,31,2,2
89.185.85.253,d32f68c4ed3c,56,31,2,2
89.185.85.253,e3e63c4f194a,56,31,2,2
89.185.85.253,d1992960191e,56,31,2,2
89.216.47.154,da4f40795583,55,31,1,3
89.46.223.32,97cef23345d7,57,30,1,3
89.46.223.32,09ddf5a23cd3,57,30,1,3
89.46.223.32,eefc3a550464,57,30,1,3
89.46.223.32,0ea5aa80a211,57,30,1,3
89.46.223.32,3010ce7a9312,57,30,1,3
89.46.223.32,bc5dcb12b9a1,57,30,1,3
91.147.112.237,a4d3fb30bc15,59,31,2,1
91.147.112.237,31caddb3834e,59,31,2,1
91.147.93.36,7fbe0acef808,50,29,2,7
91.147.93.36,4f5f594b0a7c,50,29,2,7
91.147.93.36,bf709e1badb9,50,29,2,7
91.147.93.36,d48f8b97eb85,50,29,2,7
91.147.93.36,92dfb6854a92,50,29,2,7
91.151.128.225,3422fa20fede,54,30,2,4
91.151.128.225,82ca8fec74f8,54,30,2,4
91.151.128.225,705737f6ecbc,54,30,2,4
91.151.128.225,d093cfdd141f,54,30,2,4
91.151.128.225,ee16049ec201,54,30,2,4
91.151.128.225,2f1297e7df93,54,30,2,4
91.183.198.251,433a6b6ff536,57,28,2,4
91.183.198.251,2c4d9bc4d929,57,28,2,4
92.222.181.7,3a11e2285dfd,57,30,2,2
92.222.181.7,8900904c12b1,57,30,2,2
92.222.181.7,47f5116cd6a9,57,30,2,2
92.222.181.7,1ecf1028e1a8,57,30,2,2
92.33.220.122,ed6cf781c12c,57,31,1,1
92.63.206.99,fe09a7124480,54,31,1,4
92.63.206.99,8f8183387591,54,31,1,4
92.63.206.99,1d15d78cce48,54,31,1,4
92.63.206.99,e1e82267ee57,54,31,1,4
93.123.194.205,7e6492b85087,55,31,1,3
93.123.194.205,76f9c0144092,55,31,1,3
93.123.194.205,395149985431,55,31,1,3
93.123.194.205,c4332c8c37fb,55,31,1,3
93.123.194.205,f809c0942062,55,31,1,3
93.123.194.205,93a55cf8ab19,55,31,1,3
93.123.194.205,0d5a4ba86fca,55,31,1,3
93.123.194.205,c97235e5b7e2,55,31,1,3
94.228.165.82,f6a1e08e0928,56,33,1,2
95.128.69.10,ef247414ffb5,54,29,1,4
95.128.69.10,10da54c8c0a3,54,29,1,4
95.128.69.10,f6b6464c3611,54,29,1,4
95.173.191.84,2ea33d5f1973,55,30,2,4
95.173.191.84,6d0ff1ed3b11,55,30,2,4
95.173.191.84,805da8cce8c0,55,30,2,4
95.255.108.3,e3b1f03964e7,51,29,3,5
95.255.108.3,9df08336d264,51,29,3,5
95.255.108.3,003c6cddac38,51,29,3,5
